pl_name,disc_year,x,y,z
K2-260 b,2018,144.3384683674201,618.6595043374078,192.6198426910896
K2-261 b,2018,-203.99112472471,62.24057365735855,1.835786847849378
K2-263 b,2018,-99.88744623237947,120.39141243435076,43.91447663624773
K2-264 b,2018,-115.4645661297212,131.16091297803658,62.561688757922425
K2-264 c,2018,-115.4645661297212,131.16091297803658,62.561688757922425
K2-265 b,2018,127.70904914370436,-41.4172073626641,-34.70821145044772
K2-266 b,2018,-71.86880609454487,29.130766606592744,1.2686927984867216
K2-266 c,2018,-71.86880609454487,29.130766606592744,1.2686927984867216
K2-266 d,2018,-71.86880609454487,29.130766606592744,1.2686927984867216
K2-266 e,2018,-71.86880609454487,29.130766606592744,1.2686927984867216
K2-268 b,2018,-221.67314518390023,231.89078851643856,67.30062402758132
K2-268 c,2018,-221.67314518390023,231.89078851643856,67.30062402758132
K2-268 d,2019,-221.67314518390023,231.89078851643856,67.30062402758132
K2-268 e,2019,-221.67314518390023,231.89078851643856,67.30062402758132
K2-268 f,2019,-221.67314518390023,231.89078851643856,67.30062402758132
K2-269 b,2018,-226.6635432204204,268.6464692022715,81.24340194697413
K2-27 b,2016,-246.85568651807645,36.82593660780937,5.361571751528399
K2-270 b,2018,-179.86965792802673,204.98250097146,65.72236131135335
K2-270 c,2018,-179.86965792802673,204.98250097146,65.72236131135335
K2-271 b,2018,-312.80769504151755,443.04047516278825,156.44424376225462
K2-272 b,2018,-273.15474146022626,296.83330653787294,127.51654626984724
K2-273 b,2018,-186.3746296278197,223.8773107220549,100.36004284551458
K2-274 b,2018,-135.49749840926688,165.64956100189383,79.58561298193649
K2-275 b,2018,-77.64268950246375,85.71847005398661,43.13810962974395
K2-275 c,2018,-77.64268950246375,85.71847005398661,43.13810962974395
K2-276 b,2018,-264.5298296259237,364.7251263039412,187.8614558249082
K2-277 b,2018,-100.84244044085312,-40.77613973688334,-31.063189840889777
K2-278 b,2018,-699.2722630139104,-301.1812026916512,-196.963159107522
K2-279 b,2018,-165.21276481475812,-76.26657167861764,-19.25956062981982
K2-28 b,2016,56.82847320350367,-25.75066120297943,-8.719947854089211
K2-280 b,2018,133.3771040572621,-336.9518392771756,-148.24044147946506
K2-281 b,2018,436.3510927434936,126.9986259991935,57.9690967402116
K2-282 b,2018,478.0211361820302,114.16420944071898,69.02969047458203
K2-283 b,2018,386.6785294201408,90.6545301810744,67.83780854454271
K2-284 b,2018,18.959907551576137,98.8363606787842,37.1372817719468
K2-285 b,2018,152.26963875872264,-28.539550298709138,3.51606342883242
K2-285 c,2018,152.26963875872264,-28.539550298709138,3.51606342883242
K2-285 d,2018,152.26963875872264,-28.539550298709138,3.51606342883242
K2-285 e,2018,152.26963875872264,-28.539550298709138,3.51606342883242
K2-286 b,2018,-43.50076507681346,-58.50941635887617,-21.97591675074237
K2-287 b,2018,-87.97306265382572,-117.0598959656082,-60.23033478926584
K2-288 B b,2018,35.34083721091724,51.31426994678488,20.567976942323185
K2-289 b,2019,-104.64405336254904,-242.3162731563037,-74.65209882846979
K2-29 b,2016,74.61984065515334,144.39035452972934,73.73351018620096
K2-290 b,2019,-147.4272127977413,-209.44029081691733,-94.23005778526606
K2-290 c,2019,-147.4272127977413,-209.44029081691733,-94.23005778526606
K2-291 b,2019,19.630707441232413,81.42923687994279,33.07618274449016
K2-292 b,2019,-101.71352845458176,-48.2446687275468,-19.740818566823943
K2-293 b,2019,385.9039768964123,-56.94064117742647,-41.19139471827584
K2-294 b,2019,366.2448728070585,-51.135579519680775,-49.366382627532055
K2-295 b,2018,217.74784990001928,77.57995410092501,27.63204998940612
K2-3 b,2015,-43.66485661939154,5.876273833806348,-1.119190568268208
K2-3 c,2015,-43.66485661939154,5.876273833806348,-1.119190568268208
K2-3 d,2015,-43.66485661939154,5.876273833806348,-1.119190568268208
K2-30 b,2016,188.25396301576427,243.9420098377266,126.37133776766689
K2-308 b,2019,254.8625467549826,1234.9301834429248,371.4588068456421
K2-31 b,2016,-42.11349045869097,-92.15611585051334,-44.157920713417965
K2-312 c,2023,-81.92881720936779,67.92425866603283,27.26139386282112
K2-315 b,2020,-35.78123619971202,-39.76852148110385,-19.585433903475284
K2-316 b,2020,-61.2902555074329,-83.20725772379748,-44.42023230375027
K2-316 c,2020,-61.2902555074329,-83.20725772379748,-44.42023230375027
K2-317 b,2020,-108.78269314238632,-123.47166972963404,-63.24230489052082
K2-318 b,2020,-85.92685827233096,-111.7643576442724,-44.60557525478095
K2-319 b,2020,-203.2615229245501,47.67079535727074,11.087452791232154
K2-32 b,2016,-44.867262918892806,-141.66261256679564,-52.74700032150543
K2-32 c,2016,-44.867262918892806,-141.66261256679564,-52.74700032150543
K2-32 d,2016,-44.867262918892806,-141.66261256679564,-52.74700032150543
K2-32 e,2019,-44.867262918892806,-141.66261256679564,-52.74700032150543
K2-320 b,2020,-103.6810916747252,31.2006930909998,10.05661870503524
K2-321 b,2020,-71.1255899809647,31.06587740663197,3.4075440211106933
K2-322 b,2020,-112.8927226404118,48.7999544309801,10.249870602564762
K2-323 b,2020,-110.10199547973056,41.33859746375537,12.95453878418638
K2-324 b,2020,-125.46942673521166,51.65785749683892,16.332715713366124
K2-325 b,2020,110.0118987057444,-11.72396316260446,-14.93230976503412
K2-326 b,2020,279.21220987401165,-41.16941610498186,6.5899847378962
K2-329 b,2020,229.51561310753928,-35.796005304862,-20.99351121381613
K2-33 b,2016,-60.56074366377375,-116.640939242852,-46.07454224879497
K2-330 b,2016,-94.14884937765818,125.40896032678212,32.38213173369876
K2-331 b,2021,-139.711296661327,151.20423787472683,48.1734048405726
K2-331 c,2018,-139.711296661327,151.20423787472683,48.1734048405726
K2-332 b,2016,-85.7278503382429,83.12462942700263,30.327618815319383
K2-333 b,2018,-241.9364737603504,227.2787079908489,90.22334320129
K2-334 b,2018,-258.79085402049395,245.6741371738344,104.5172499075411
K2-335 b,2016,-339.4768427319882,413.4378544685277,158.68459846557724
K2-336 b,2016,-158.66857472708045,165.23737406854846,69.13840557900856
K2-337 b,2016,-247.0463955810543,318.9367545019401,122.57382083535816
K2-338 b,2016,-84.70218882568467,123.88556446837684,45.95130602594133
K2-339 b,2019,-219.79267638123932,261.173668627443,115.49382591660192
K2-34 b,2016,-196.81012472558007,255.75957145593927,131.93502086321087
K2-340 b,2016,-428.8888551654122,550.1918711323764,241.2219089360596
K2-341 b,2018,-257.298694678446,301.2879304296629,143.55370827038382
K2-342 b,2018,-132.7495625460373,141.75063843533093,75.47813985527068
K2-343 b,2019,-107.78851056676211,110.83294111224276,60.90839609782175
K2-343 c,2018,-107.78851056676211,110.83294111224276,60.90839609782175
K2-344 b,2018,-50.55629169741086,48.20893876636519,27.755237120895888
K2-345 b,2016,-102.28458847209298,110.81529816992683,60.28425264200251
K2-346 b,2016,-57.24797304642116,78.83417216566973,40.68143656546286
K2-347 b,2016,-174.4810994683483,236.896797353489,126.69414441076712
K2-348 b,2018,-120.2846227750605,138.9664477325198,83.46125247362534
K2-348 c,2018,-120.2846227750605,138.9664477325198,83.46125247362534
K2-349 b,2016,-415.0499596637588,-143.72113263554937,-113.14057851216351
K2-35 b,2016,-248.7743633058014,43.4041949487589,5.668442347177035
K2-35 c,2016,-248.7743633058014,43.4041949487589,5.668442347177035
K2-350 b,2021,-433.6430820039127,-193.3924537830645,-118.46550415168596
K2-350 c,2016,-433.6430820039127,-193.3924537830645,-118.46550415168596
K2-351 b,2016,-607.7829060250912,-305.04844823480465,-142.12921631118988
K2-352 b,2021,-128.74637981569072,106.33750041981462,55.77329369707178
K2-352 c,2018,-128.74637981569072,106.33750041981462,55.77329369707178
K2-352 d,2018,-128.74637981569072,106.33750041981462,55.77329369707178
K2-353 b,2021,-249.43189054243075,-98.84196783752408,-10.69123937786044
K2-354 b,2016,-56.97860550346656,70.03740178867042,16.159398181017593
K2-355 b,2021,-276.646186087773,400.3839786237216,116.8623309434162
K2-356 b,2021,-214.22572019490457,271.0436162782349,83.97255790906588
K2-357 b,2021,-332.03222406012173,369.5539776428657,145.54823861189607
K2-358 b,2021,-314.4705676557426,327.83402712790445,155.97412280367342
K2-36 b,2016,-107.64782191437024,20.050451753804147,7.400596094937146
K2-36 c,2016,-107.64782191437024,20.050451753804147,7.400596094937146
K2-365 b,2022,-90.47649376752624,-149.5104741846891,-67.17662888686957
K2-366 b,2022,-77.78998509067613,-157.2584820318706,-61.60174394953626
K2-367 b,2022,159.54224483165166,-64.91691820697525,-40.60390461010129
K2-368 b,2022,180.01559749029977,-93.16871718238576,-40.01050440570573
K2-368 c,2022,180.01559749029977,-93.16871718238576,-40.01050440570573
K2-368 d,2022,180.01559749029977,-93.16871718238576,-40.01050440570573
K2-369 b,2022,157.36805159732626,-91.86176073210068,-35.00736710550443
K2-37 b,2016,-73.01831174916903,-146.1387441218053,-75.44055185908097
K2-37 c,2016,-73.01831174916903,-146.1387441218053,-75.44055185908097
K2-37 d,2016,-73.01831174916903,-146.1387441218053,-75.44055185908097
K2-370 b,2022,51.20904026430472,125.61256410172044,48.92172052371
K2-371 b,2022,-267.4252660671224,341.4637882120713,89.27239986575118
K2-372 b,2022,-295.322138327309,342.1476092251236,104.42462600037344
K2-373 b,2022,-121.9240177646228,186.7733569376145,54.32545001549827
K2-374 b,2022,-253.7911728150074,233.54059912865048,101.21869333682405
K2-374 c,2022,-253.7911728150074,233.54059912865048,101.21869333682405
K2-375 b,2022,-423.8503880635998,496.2420027918156,242.1774828581377
K2-376 b,2022,-99.33445855387534,107.574868725623,68.39667435243767
K2-377 b,2022,-175.78048937345457,-74.24494664092087,-40.890581493977855
K2-378 b,2022,-611.0174873657379,-286.99768307551653,-132.65296367418833
K2-379 b,2022,36.54894238036204,-157.91140418596666,-83.23192949759874
K2-38 b,2016,-88.4719103117549,-153.44378737733425,-75.8759599681495
K2-38 c,2016,-88.4719103117549,-153.44378737733425,-75.8759599681495
K2-380 b,2022,51.81895332045979,-216.9313666058325,-111.38924574795318
K2-381 b,2022,42.091885409883446,-129.33991713031568,-52.23256092098405
K2-381 c,2022,42.091885409883446,-129.33991713031568,-52.23256092098405
K2-381 d,2022,42.091885409883446,-129.33991713031568,-52.23256092098405
K2-382 b,2022,78.47401928217361,-250.21917617346216,-93.5170247429576
K2-383 b,2022,40.2374907696694,-189.1602155166286,-64.25656500516808
K2-384 b,2022,77.41903443493887,28.945544921480906,1.0833893345805874
K2-384 c,2022,77.41903443493887,28.945544921480906,1.0833893345805874
K2-384 d,2022,77.41903443493887,28.945544921480906,1.0833893345805874
K2-384 e,2022,77.41903443493887,28.945544921480906,1.0833893345805874
K2-384 f,2022,77.41903443493887,28.945544921480906,1.0833893345805874
K2-385 b,2022,408.5075272507549,91.41762403707892,43.04705513608406
K2-386 b,2022,404.05366118892886,133.62794412748335,52.35253244194103
K2-387 b,2022,246.205235628197,86.90463184758401,52.49613354047975
K2-388 b,2022,282.780739763026,-36.15515021820463,-55.81400681526829
K2-389 b,2022,254.7492366181042,-19.465857885118893,-43.73435815568263
K2-389 c,2022,254.7492366181042,-19.465857885118893,-43.73435815568263
K2-39 b,2016,282.27874232708103,-111.9432741655165,-48.22049252491552
K2-390 b,2022,448.4848805308514,-33.702965523967414,-75.97829251910179
K2-391 b,2022,502.2666527897688,-33.13146045090785,-68.07025358959498
K2-392 b,2022,401.7648163066645,-37.62490841436144,-52.97347326618378
K2-393 b,2022,260.59014273983047,-52.94230545036195,-0.3810465002338998
K2-394 b,2022,30.42295913942717,88.90883513294719,27.86829782285169
K2-395 b,2022,91.94048812252473,258.8258059770326,82.27102365433015
K2-395 c,2022,91.94048812252473,258.8258059770326,82.27102365433015
K2-396 b,2022,69.29122286877636,253.1621085942662,81.59590493066723
K2-396 c,2022,69.29122286877636,253.1621085942662,81.59590493066723
K2-397 b,2022,32.41609682291341,182.9381197665427,72.28318143973449
K2-398 b,2022,-576.0806384489744,190.1304290581232,20.51355684409788
K2-398 c,2022,-576.0806384489744,190.1304290581232,20.51355684409788
K2-4 b,2015,-230.31769068875283,21.18130581953857,-15.79035223100319
K2-400 b,2022,-56.1916260652091,26.78875268372421,4.022212569963591
K2-401 b,2022,-181.46892892511093,84.66815410530765,13.844133926429542
K2-402 b,2022,-492.7768955576292,165.34084966099962,58.4796346001236
K2-403 b,2022,-233.8955758901316,66.23257577024613,41.438777574420605
K2-404 b,2022,-111.94612590141632,40.02752332094841,25.684998977130206
K2-405 b,2022,-185.41809501867297,51.853408806518026,42.80893353951346
K2-406 b,2022,-48.66438071169525,-59.85423327004273,-36.58082160931455
K2-407 b,2022,-122.21092580587992,-159.58682680758866,-85.3499367261301
K2-407 c,2022,-122.21092580587992,-159.58682680758866,-85.3499367261301
K2-408 b,2022,-103.63847758130127,-114.76683037435588,-49.303937433575605
K2-409 b,2022,-274.3004998815697,-309.5513072337375,-121.34639226448088
K2-411 b,2022,149.05249298171853,238.56749204955483,99.01251453286264
K2-412 b,2022,144.4440838652363,590.8359871240336,240.57416773315737
K2-413 b,2022,280.7858483586677,-32.400793176985026,-37.773829657654446
K2-413 c,2022,280.7858483586677,-32.400793176985026,-37.773829657654446
K2-414 b,2022,256.4392656628804,-37.70215773910205,-20.88472226529524
K2-414 c,2022,256.4392656628804,-37.70215773910205,-20.88472226529524
K2-415 b,2023,-15.66718486171929,14.50718819688613,4.484937052940842
K2-416 b,2023,117.70159090380189,-22.40768482720788,-10.907239815763775
K2-417 b,2023,91.2358943318938,-15.854686249235955,-16.389432789385825
K2-419 A b,2024,-184.97620667087256,184.8503827798596,61.69090838036053
K2-42 b,2016,-394.6278227252662,22.990747533728804,-35.78039446339639
K2-43 b,2016,-178.821757757523,34.38053033021166,-12.65501413366094
K2-43 c,2019,-178.821757757523,34.38053033021166,-12.65501413366094
K2-44 b,2016,-473.6428755013711,49.68441226729247,-20.96749564078552
K2-45 b,2016,-486.9971671324277,89.09295275005547,-15.334127437407972
K2-46 b,2016,-446.9333846699232,44.875822595069344,-7.112832270083517
K2-47 b,2016,-342.55342468422305,69.17934072788586,16.973043762549228
K2-48 b,2016,-312.5356278375059,21.17881595330389,17.910521573425196
K2-49 b,2016,-455.7852815259099,21.332979596236424,27.711852173637567
K2-5 b,2015,-199.30957152029228,37.64746966078624,-6.650111092130852
K2-5 c,2015,-199.30957152029228,37.64746966078624,-6.650111092130852
K2-50 b,2016,-251.737490287266,46.731075532802215,26.85778867323596
K2-52 b,2016,-373.68268507843777,-864.001992005697,-438.3573163330989
K2-53 b,2016,-56.41998669861298,-116.40930668400529,-48.11056788562716
K2-54 b,2016,154.7290709079159,-62.344521716205485,-52.73829019745259
K2-55 b,2016,136.6372115895724,-67.37644647497713,-47.30703281152783
K2-57 b,2016,244.6813885291545,-76.24806997688357,-64.23207377350671
K2-58 b,2016,158.22442161113986,-77.78116831334572,-44.12177214971353
K2-58 c,2016,158.22442161113986,-77.78116831334572,-44.12177214971353
K2-58 d,2016,158.22442161113986,-77.78116831334572,-44.12177214971353
K2-59 b,2016,281.8598710765857,-108.52025522481608,-75.45960012901772
K2-59 c,2016,281.8598710765857,-108.52025522481608,-75.45960012901772
K2-6 b,2015,-316.59202764403267,9.99291654517226,-6.626342291287547
K2-60 b,2016,444.8877870314353,-174.29380497942603,-116.75882577375504
K2-61 b,2016,369.86402300592295,-137.0014948747268,-95.1296521173306
K2-62 b,2016,99.11101405604931,-47.56154995639342,-23.743039980741585
K2-62 c,2016,99.11101405604931,-47.56154995639342,-23.743039980741585
K2-63 b,2016,452.6370430075685,-226.39925568394585,-108.18745527610795
K2-63 c,2016,452.6370430075685,-226.39925568394585,-108.18745527610795
K2-64 b,2016,434.2762057390193,-226.9004843159753,-99.05230551126463
K2-66 b,2016,443.8469227343795,-240.72191349920172,-95.511468785191
K2-68 b,2016,149.0373486908378,-72.62741933359283,-30.929334945130776
K2-69 b,2016,162.01212394877365,-72.94821153520638,-32.89431465195762
K2-7 b,2015,-719.7702509866326,164.93204505125257,-13.738272047515288
K2-70 b,2016,213.3694238710048,-84.1520015016731,-40.79405466753623
K2-71 b,2016,143.3071932305089,-47.32533691391201,-26.289726479716503
K2-72 b,2016,59.1791284428894,-28.071525293451124,-11.092526080615416
K2-72 c,2016,59.1791284428894,-28.071525293451124,-11.092526080615416
K2-72 d,2016,59.1791284428894,-28.071525293451124,-11.092526080615416
K2-72 e,2016,59.1791284428894,-28.071525293451124,-11.092526080615416
K2-73 b,2016,240.97188179970212,-112.23566510849268,-42.36974331483066
K2-74 b,2016,350.7575290808042,-128.22508066417964,-57.244634384310665
K2-75 b,2016,519.6122484070954,-201.07603579722183,-73.05384338552776
K2-75 c,2016,519.6122484070954,-201.07603579722183,-73.05384338552776
K2-77 b,2016,78.89168631633574,113.63091644013892,30.85114293083882
K2-79 b,2016,141.86092294697218,204.5368782779012,59.847941367805134
K2-8 b,2015,-397.1227419514551,71.5000435278991,-2.003189822880099
K2-8 c,2016,-397.1227419514551,71.5000435278991,-2.003189822880099
K2-80 b,2016,100.42873358898824,167.38945066316396,47.07743069025991
K2-80 c,2016,100.42873358898824,167.38945066316396,47.07743069025991
K2-80 d,2018,100.42873358898824,167.38945066316396,47.07743069025991
K2-81 b,2016,131.30320072394446,205.98933543170224,63.184145891617646
K2-83 b,2016,60.644713915863065,104.62342149443288,33.67028645350918
K2-83 c,2016,60.644713915863065,104.62342149443288,33.67028645350918
K2-84 b,2016,153.38611227285196,225.78011231713523,81.54984254970579
K2-84 c,2016,153.38611227285196,225.78011231713523,81.54984254970579
K2-85 b,2016,46.850341521711215,79.4245687008279,30.79128880700661
K2-86 b,2016,152.42253483589096,191.98637078201423,82.66666141288496
K2-87 b,2016,187.36166624819435,425.53701795805017,158.5325043392374
K2-88 b,2016,60.287504568237736,85.30944728639778,36.213943690573565
K2-89 b,2016,43.82479998284074,67.6576696493644,30.074363402098488
K2-9 b,2015,-82.78676658619399,5.406216651437054,0.0078313957763882
K2-90 b,2016,63.58023879096401,106.4570920628396,51.29191094907737
K2-90 c,2016,63.58023879096401,106.4570920628396,51.29191094907737
K2-91 b,2016,25.718519615773303,50.954303501669095,25.65707243008985
K2-95 b,2016,-107.86856718546515,131.49638369290523,58.48533666692048
K2-97 b,2016,-528.3332820836459,682.03616190468,165.31751811909018
K2-98 b,2016,-302.20096874346723,408.5769546149338,103.49559059735932
K2-99 b,2016,-453.0666191539489,-248.80537079802275,-49.24713708906359
KELT-1 b,2012,207.4689095778075,1.3111853829361757,170.3220398289285
KELT-10 b,2016,32.27466837390246,-124.36356082444344,-137.79737927993978
KELT-11 b,2017,-92.8843633396789,30.706147840544062,-16.194252188266173
KELT-12 b,2017,-12.16869918808466,-295.32449722954226,219.27481614674304
KELT-14 b,2016,-57.9906955652128,175.33320095071704,-168.68865555584432
KELT-15 b,2016,-91.79008709788084,176.96779729571966,-256.2733484384682
KELT-16 b,2017,264.1437805882271,-270.97585684824173,233.3599356743136
KELT-17 b,2016,-128.134657183392,178.86176565763708,53.77944230212064
KELT-18 b,2017,-131.2936273132397,-97.23668719271336,276.7481589220035
KELT-19 A b,2017,-109.12682224234096,276.89951486599966,39.7953704626879
KELT-2 A b,2012,-5.3433322442597655,114.83751478851966,68.9589831836577
KELT-20 b,2017,48.68125299912631,-106.02867264476724,70.71145352503963
KELT-21 b,2018,226.4457490055942,-325.8123430908148,253.56405646496623
KELT-23 A b,2019,-31.06985442706008,-39.97808114959497,115.66441671697348
KELT-24 b,2019,-28.87483053428931,9.43271421470663,91.6125387894569
KELT-3 b,2013,-136.7534682295719,83.33347527489845,136.23481320789983
KELT-4 A b,2016,-181.13682053892373,76.65448803248232,94.12408942203778
KELT-6 b,2014,-199.1117995715432,-57.026083858111,122.68465310375753
KELT-6 c,2015,-199.1117995715432,-57.026083858111,122.68465310375753
KELT-7 b,2015,23.17005159337208,111.84060788039308,75.07678002621475
KELT-8 b,2015,41.49743601983502,-175.47196792434207,80.7604263271212
KELT-9 b,2017,96.20975647762914,-123.7654790278282,131.25408940115935
KIC 10001893 b,2014,341.0828909713541,-1089.1141610462903,1223.20114833786
KIC 10001893 c,2014,341.0828909713541,-1089.1141610462903,1223.20114833786
KIC 10001893 d,2014,341.0828909713541,-1089.1141610462903,1223.20114833786
KIC 10068024 b,2021,158.8020274761632,-465.2254774137776,527.5789914880828
KIC 10525077 b,2015,293.3089053036963,-937.2041225006336,1081.9323644929773
KIC 3526061 b,2022,82.12975364220928,-302.5716020204203,250.37939144120145
KIC 3558849 b,2015,400.744277207209,-861.3669362094516,758.536429903544
KIC 5437945 b,2015,306.2977614776896,-916.7618416044696,829.9583647338808
KIC 5479689 b,2021,169.08513915511736,-300.992229660868,296.29950371317506
KIC 7917485 b,2016,491.8757112713122,-871.7071604475444,954.2377393426754
KIC 8121913 b,2021,246.792791163424,-445.816711543344,490.5286044130815
KIC 8540376 b,2015,163.39267659246505,-744.5440447095459,754.177889309611
KIC 8540376 c,2015,163.39267659246505,-744.5440447095459,754.177889309611
KIC 9663113 b,2015,500.7120977492128,-980.780668553736,1153.4957056525477
KMT-2016-BLG-0212L b,2018,-149.9515928691972,-5503.423497927233,-3062.6531508250105
KMT-2016-BLG-1105L b,2023,-301.18447266663907,-4851.024385808302,-2398.593404834948
KMT-2016-BLG-1107L b,2019,-420.0030793614626,-6708.923072400535,-3283.1858951236163
KMT-2016-BLG-1397L b,2018,278.4041044657955,-5982.063608924821,-2774.419963414687
KMT-2016-BLG-1820L b,2018,-117.43583070373867,-5446.2501309851,-3084.180334612699
KMT-2016-BLG-1836L b,2019,-190.3048764499915,-6229.914993760767,-3604.43382856644
KMT-2016-BLG-2142L b,2018,-201.2377474553279,-6104.819969548002,-3439.5895842973828
KMT-2016-BLG-2364L b,2020,-426.99668055434665,-5699.718608192971,-2967.23467595914
KMT-2016-BLG-2397L b,2020,-309.0306958797556,-4668.132815346385,-2005.27705000838
KMT-2016-BLG-2605L b,2021,-17.668454110049417,-5722.041128500929,-2913.275501814612
KMT-2017-BLG-0165L b,2018,-24.425809572188538,-3994.705495515892,-2136.0316907578585
KMT-2017-BLG-0428L b,2023,114.73488186505668,-4744.662382586911,-2575.8522438502005
KMT-2017-BLG-0673L b,2022,-385.7122081612938,-4203.345123782308,-2826.5731660176125
KMT-2017-BLG-1003L b,2023,-512.2667904446104,-6382.903152142808,-2901.211830558565
KMT-2017-BLG-1038L b,2019,-362.7175631483759,-5419.375014471298,-2549.2764506635845
KMT-2017-BLG-1146L b,2019,-84.93367765308116,-5441.876285190002,-3553.697900368992
KMT-2017-BLG-1194L b,2023,288.83568303946595,-3821.653226658625,-1813.598787872568
KMT-2017-BLG-2509L b,2021,-485.2342587144173,-6291.646772193627,-3121.1101563570905
KMT-2018-BLG-0029L b,2020,-287.66280754475446,-2970.8922089706834,-1586.0168951914616
KMT-2018-BLG-0030L b,2022,-546.5134952861489,-5693.117516277955,-3046.331555382515
KMT-2018-BLG-0087L b,2022,-613.658579056392,-6177.52062960776,-3277.5085078640186
KMT-2018-BLG-0247L b,2022,-570.2496529433108,-5988.035194786585,-3084.77711339332
KMT-2018-BLG-0748L b,2020,-232.9306232115719,-6276.085111348356,-3721.088416025848
KMT-2018-BLG-0885L b,2023,-109.21871383119732,-6053.297855576716,-3289.0357772787124
KMT-2018-BLG-1025L b,2021,-13.818249798426695,-5926.833362884123,-3135.200208053098
KMT-2018-BLG-1292L b,2020,-366.4238167284616,-3180.317391544978,-2120.593048081289
KMT-2018-BLG-1743L b,2021,404.15121493937545,-5395.979480724613,-2681.3407540001267
KMT-2018-BLG-1976L b,2021,-301.5319399839077,-4732.952702681589,-3407.908039156659
KMT-2018-BLG-1988L b,2022,-278.8713000215935,-3379.36775511483,-2427.139133571543
KMT-2018-BLG-1990L b,2019,-31.080103838624368,-1137.8548253825609,-463.42358970924425
KMT-2018-BLG-1996L b,2021,-125.6304448771116,-5445.9461436258935,-2292.157846232725
KMT-2018-BLG-2602L b,2022,-181.5144280244789,-3992.708908510547,-1612.894319017666
KMT-2019-BLG-0253L b,2022,-157.4695355923246,-4259.072875503472,-2417.747213112018
KMT-2019-BLG-0297L b,2023,2.9863970696802093,-2703.4805265917853,-1496.4237781362424
KMT-2019-BLG-0298L b,2023,-547.3806374832077,-6106.796164890557,-3210.553852248312
KMT-2019-BLG-0335L b,2023,-835.6288461249716,-6652.145142944472,-3807.202309928397
KMT-2019-BLG-0371L b,2021,-169.1866602740822,-5996.665368189883,-3684.1525940082056
KMT-2019-BLG-0414L b,2022,-81.91564053078065,-4091.065920267885,-1644.5575282911568
KMT-2019-BLG-0842L b,2020,-77.44334095067863,-2877.706788283238,-1653.845872386834
KMT-2019-BLG-0953L b,2022,-72.92098598789126,-6316.561316815471,-3454.813404615791
KMT-2019-BLG-1042L b,2022,55.54654294671607,-5849.7112049586585,-3055.7803258984104
KMT-2019-BLG-1216L b,2023,-59.412725262103,-2239.934471811779,-1576.947586340845
KMT-2019-BLG-1339L b,2020,-478.70229957877854,-6431.718406218903,-3086.477353145972
KMT-2019-BLG-1367L b,2023,175.18065409667813,-4058.8968124183966,-2323.159143186287
KMT-2019-BLG-1552L b,2022,-28.767441688818543,-4077.6640452571337,-2128.80914323382
KMT-2019-BLG-1715L b,2021,21.43725979458001,-3304.331054044533,-1814.893035186769
KMT-2019-BLG-1806L b,2023,54.2640716537616,-5783.757918398573,-3261.104069466256
KMT-2019-BLG-1953L b,2020,-95.69366502454864,-6203.573766924179,-3326.877701509979
KMT-2019-BLG-2783L b,2023,-60.70008447547228,-4911.401804445053,-3286.722959885507
KMT-2019-BLG-2974L b,2022,-199.1355012397263,-5309.460264599711,-2996.66093356969
KMT-2020-BLG-0414L b,2021,32.89596356889248,-983.8631781750012,-534.1639282207848
KMT-2020-BLG-0414L c,2021,20.26626327012126,-606.1299936970989,-329.0831343503049
KMT-2021-BLG-0119L b,2022,212.61603247723008,-3040.137869538183,-1741.3948882816553
KMT-2021-BLG-0171L b,2022,-56.11042122450921,-4239.168445631326,-2456.888786696234
KMT-2021-BLG-0192L b,2022,-149.76531458453724,-4526.439296674836,-2615.6868398310257
KMT-2021-BLG-0240L b,2022,-256.24534972774273,-6056.455863471722,-3500.525774017655
KMT-2021-BLG-0320L b,2022,-63.94688985049625,-5987.7386989988345,-3527.8032921054705
KMT-2021-BLG-0322L b,2021,91.30345727526787,-5737.690391471466,-3260.4558960834925
KMT-2021-BLG-0712L b,2023,-34.13024163076395,-2737.402103006565,-1656.9444327017918
KMT-2021-BLG-0748L b,2022,231.7457466549706,-5480.512622638688,-2645.444254185928
KMT-2021-BLG-0909L b,2023,-438.3904333473278,-5723.783233733606,-3006.0803916694576
KMT-2021-BLG-0912L b,2022,-17.761483610114286,-5690.5215306505015,-3555.523764356391
KMT-2021-BLG-1077L b,2022,-419.1057582928143,-6831.0404178136505,-4588.990866580813
KMT-2021-BLG-1077L c,2022,-419.1057582928143,-6831.0404178136505,-4588.990866580813
KMT-2021-BLG-1105L b,2023,-305.59207905595963,-4095.0718668324607,-1959.4641835704888
KMT-2021-BLG-1150L b,2023,-68.54864613107581,-3245.760376114551,-1974.9280148801183
KMT-2021-BLG-1253L b,2022,-229.18933769005469,-5507.829500518014,-3090.9038226241664
KMT-2021-BLG-1303L b,2022,178.15847933319702,-5474.684686264037,-3071.561026941793
KMT-2021-BLG-1372L b,2022,-505.5722896493828,-5239.585651038459,-2816.387555960749
KMT-2021-BLG-1391L b,2022,70.74871652163868,-5929.651186865586,-3161.112370861575
KMT-2021-BLG-1547L b,2023,185.50694134893172,-4426.831043578617,-2464.4784613219936
KMT-2021-BLG-1554L b,2022,-250.00063458589744,-6517.832893253849,-4054.350016750503
KMT-2021-BLG-1689L b,2022,-45.73082695575482,-6226.066854023256,-3615.798697480114
